-- JAN
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00001', 1, '01-JAN-2020', '03-JAN-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00196', 96, '29-FEB-2020', '02-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00196', 3, '29-FEB-2020', '02-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00196', 4, '29-FEB-2020', '02-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00197', 97, '29-FEB-2020', '02-MAR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00197', 1, '29-FEB-2020', '02-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00197', 2, '29-FEB-2020', '02-MAR-2020' , 2);




--MAR
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00198', 98, '01-MAR-2020', '03-MAR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00199', 99, '01-MAR-2020', '03-MAR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00200', 100, '01-MAR-2020', '03-MAR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00201', 1, '02-MAR-2020', '04-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00202', 2, '02-MAR-2020', '04-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00203', 3, '02-MAR-2020', '04-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00204', 4, '03-MAR-2020', '05-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00205', 5, '03-MAR-2020', '05-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00206', 6, '03-MAR-2020', '05-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00207', 7, '04-MAR-2020', '06-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00208', 8, '04-MAR-2020', '06-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00209', 9, '04-MAR-2020', '06-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00210', 10, '05-MAR-2020', '07-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00211', 11, '05-MAR-2020', '07-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00212', 12, '05-MAR-2020', '07-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00213', 13, '06-MAR-2020', '08-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00214', 14, '06-MAR-2020', '08-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00215', 15, '06-MAR-2020', '08-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00216', 16, '07-MAR-2020', '09-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00217', 17, '07-MAR-2020', '09-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00218', 18, '07-MAR-2020', '09-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00219', 19, '08-MAR-2020', '10-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00220', 20, '08-MAR-2020', '10-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00221', 21, '08-MAR-2020', '10-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00222', 22, '09-MAR-2020', '11-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00223', 23, '09-MAR-2020', '11-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00224', 24, '09-MAR-2020', '11-MAR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00225', 25, '10-MAR-2020', '12-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00226', 26, '10-MAR-2020', '12-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00227', 27, '10-MAR-2020', '12-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00228', 28, '11-MAR-2020', '13-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00229', 29, '11-MAR-2020', '13-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00230', 30, '11-MAR-2020', '13-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00231', 31, '12-MAR-2020', '14-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00232', 32, '12-MAR-2020', '14-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00233', 33, '12-MAR-2020', '14-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00234', 34, '13-MAR-2020', '15-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00235', 35, '13-MAR-2020', '15-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00236', 36, '13-MAR-2020', '15-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00237', 37, '14-MAR-2020', '16-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00238', 38, '14-MAR-2020', '16-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00239', 39, '14-MAR-2020', '16-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00240', 40, '15-MAR-2020', '17-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00241', 41, '15-MAR-2020', '17-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00242', 42, '15-MAR-2020', '17-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00243', 43, '16-MAR-2020', '18-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00244', 44, '16-MAR-2020', '18-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00245', 45, '16-MAR-2020', '18-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00246', 46, '17-MAR-2020', '19-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00247', 47, '17-MAR-2020', '19-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00248', 48, '17-MAR-2020', '19-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00249', 49, '18-MAR-2020', '20-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00250', 50, '18-MAR-2020', '20-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00251', 51, '18-MAR-2020', '20-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00252', 52, '19-MAR-2020', '21-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00253', 53, '19-MAR-2020', '21-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00254', 54, '19-MAR-2020', '21-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00255', 55, '20-MAR-2020', '22-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00256', 56, '20-MAR-2020', '22-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00257', 57, '20-MAR-2020', '22-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00258', 58, '21-MAR-2020', '23-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00259', 59, '21-MAR-2020', '23-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00260', 60, '21-MAR-2020', '23-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00261', 61, '22-MAR-2020', '24-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00262', 62, '22-MAR-2020', '24-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00263', 63, '22-MAR-2020', '24-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00264', 64, '23-MAR-2020', '25-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00265', 65, '23-MAR-2020', '25-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00266', 66, '24-MAR-2020', '26-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00267', 67, '24-MAR-2020', '26-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00268', 68, '25-MAR-2020', '27-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00269', 69, '25-MAR-2020', '27-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00270', 70, '26-MAR-2020', '28-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00271', 71, '26-MAR-2020', '28-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00272', 72, '27-MAR-2020', '29-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00272', 102, '27-MAR-2020', '29-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00272', 103, '27-MAR-2020', '29-MAR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00273', 73, '27-MAR-2020', '29-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00274', 74, '27-MAR-2020', '29-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00274', 105, '27-MAR-2020', '29-MAR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00274', 104, '27-MAR-2020', '29-MAR-2020' , 2);


--APR
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00275', 75, '01-APR-2020', '03-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00276', 76, '01-APR-2020', '03-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00277', 77, '01-APR-2020', '03-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00278', 78, '02-APR-2020', '04-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00279', 79, '02-APR-2020', '04-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00280', 80, '02-APR-2020', '04-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00281', 81, '02-APR-2020', '04-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00282', 82, '03-APR-2020', '05-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00283', 83, '03-APR-2020', '05-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00284', 84, '03-APR-2020', '05-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00285', 85, '04-APR-2020', '06-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00286', 86, '04-APR-2020', '06-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00287', 87, '04-APR-2020', '06-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00288', 88, '05-APR-2020', '07-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00289', 89, '05-APR-2020', '07-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00290', 90, '05-APR-2020', '07-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00291', 91, '06-APR-2020', '08-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00292', 92, '06-APR-2020', '08-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00293', 93, '06-APR-2020', '08-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00294', 94, '07-APR-2020', '09-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00295', 95, '07-APR-2020', '09-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00296', 96, '07-APR-2020', '09-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00297', 97, '08-APR-2020', '10-APR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00298', 98, '08-APR-2020', '10-APR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00299', 99, '08-APR-2020', '10-APR-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00300', 100, '09-APR-2020', '11-APR-2020' , 5);

insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00301', 1, '09-APR-2020', '11-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00302', 2, '09-APR-2020', '11-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00303', 3, '10-APR-2020', '12-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00304', 4, '10-APR-2020', '12-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00305', 5, '10-APR-2020', '12-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00306', 6, '11-APR-2020', '13-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00307', 7, '11-APR-2020', '13-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00308', 8, '11-APR-2020', '13-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00309', 9, '12-APR-2020', '14-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00310', 10, '12-APR-2020', '14-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00311', 11, '12-APR-2020', '14-APR-2020' ,2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00312', 12, '13-APR-2020', '15-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00313', 13, '13-APR-2020', '15-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00314', 14, '13-APR-2020', '15-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00315', 15, '14-APR-2020', '16-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00316', 16, '14-APR-2020', '16-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00317', 17, '14-APR-2020', '16-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00318', 18, '15-APR-2020', '17-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00319', 19, '15-APR-2020', '17-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00320', 20, '15-APR-2020', '17-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00321', 21, '16-APR-2020', '18-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00322', 22, '16-APR-2020', '18-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00323', 23, '16-APR-2020', '18-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00324', 24, '17-APR-2020', '19-APR-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00325', 25, '17-APR-2020', '19-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00326', 26, '17-APR-2020', '19-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00327', 27, '18-APR-2020', '20-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00328', 28, '18-APR-2020', '20-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00329', 29, '18-APR-2020', '20-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00330', 30, '19-APR-2020', '21-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00331', 31, '19-APR-2020', '21-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00332', 32, '19-APR-2020', '21-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00333', 33, '20-APR-2020', '22-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00334', 34, '20-APR-2020', '22-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00335', 35, '20-APR-2020', '22-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00336', 36, '21-APR-2020', '23-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00337', 37, '21-APR-2020', '23-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00338', 38, '21-APR-2020', '23-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00339', 39, '22-APR-2020', '24-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00340', 40, '22-APR-2020', '24-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00341', 41, '22-APR-2020', '24-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00342', 42, '23-APR-2020', '25-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00343', 43, '23-APR-2020', '25-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00344', 44, '24-APR-2020', '26-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00345', 45, '24-APR-2020', '26-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00346', 46, '25-APR-2020', '27-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00347', 47, '25-APR-2020', '27-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00348', 48, '26-APR-2020', '28-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00349', 49, '26-APR-2020', '28-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00349', 105, '26-APR-2020', '28-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00349', 101, '26-APR-2020', '28-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00350', 50, '27-APR-2020', '29-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00351', 51, '27-APR-2020', '29-APR-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00351', 102, '27-APR-2020', '29-APR-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00351', 107, '27-APR-2020', '29-APR-2020' , 2);


--MAY
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00352', 52, '01-MAY-2020', '03-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00353', 53, '01-MAY-2020', '03-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00354', 54, '01-MAY-2020', '03-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00355', 55, '02-MAY-2020', '04-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00356', 56, '02-MAY-2020', '04-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00357', 57, '02-MAY-2020', '04-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00358', 58, '02-MAY-2020', '04-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00359', 59, '03-MAY-2020', '05-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00360', 60, '03-MAY-2020', '05-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00361', 61, '03-MAY-2020', '05-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00362', 62, '04-MAY-2020', '06-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00363', 63, '04-MAY-2020', '06-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00364', 64, '04-MAY-2020', '06-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00365', 65, '05-MAY-2020', '07-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00366', 66, '05-MAY-2020', '07-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00367', 67, '05-MAY-2020', '07-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00368', 68, '06-MAY-2020', '08-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00369', 69, '06-MAY-2020', '08-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00370', 70, '06-MAY-2020', '08-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00371', 71, '07-MAY-2020', '09-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00372', 72, '07-MAY-2020', '09-MAY-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00373', 73, '07-MAY-2020', '09-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00374', 74, '08-MAY-2020', '10-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00375', 75, '08-MAY-2020', '10-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00376', 76, '08-MAY-2020', '10-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00377', 77, '09-MAY-2020', '11-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00378', 78, '09-MAY-2020', '11-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00379', 79, '09-MAY-2020', '11-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00380', 80, '10-MAY-2020', '12-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00381', 81, '10-MAY-2020', '12-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00382', 82, '10-MAY-2020', '12-MAY-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00383', 83, '11-MAY-2020', '13-MAY-2020' , 2);
